start_time,end_time,duration_minutes,cluster,state,implicated_variables,severity
2017-09-16 17:15:00,2017-09-16 17:15:00,0.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",16.778556801602413
2018-08-21 07:10:00,2018-08-21 08:00:00,50.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft",16.769503367039757
2018-03-11 15:00:00,2018-03-11 15:00:00,0.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp",16.769503367039757
2018-09-06 15:45:00,2018-09-06 15:45:00,0.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft",16.769503367039757
2018-07-14 00:05:00,2018-07-14 00:05:00,0.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp",16.735246987827853
2018-06-24 23:55:00,2018-06-24 23:55:00,0.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Outlet_Gas_draft, Cyclone_cone_draft",16.46083345276531
2019-04-18 23:10:00,2019-04-18 23:10:00,0.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp",16.265626466462567
2017-09-11 07:45:00,2017-09-11 07:45:00,0.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp",16.22013254486369
2017-08-02 08:40:00,2017-08-02 08:40:00,0.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft",16.140925996103896
2020-06-28 02:20:00,2020-06-28 02:20:00,0.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",16.115188399024053
2017-10-20 00:10:00,2017-10-20 00:10:00,0.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft",16.08691329237296
2017-10-19 22:50:00,2017-10-19 22:50:00,0.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft",16.08691329237296
2018-05-06 16:50:00,2018-05-06 18:00:00,70.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_cone_draft",16.034169343427642
2019-05-15 15:05:00,2019-05-15 15:40:00,35.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_cone_draft, Cyclone_Inlet_Draft",15.132696411904904
2020-06-28 01:15:00,2020-06-28 01:30:00,15.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",14.957359031798479
2018-07-10 15:20:00,2018-07-10 15:25:00,5.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",14.956996530431157
2018-06-22 15:20:00,2018-06-22 15:55:00,35.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Outlet_Gas_draft, Cyclone_cone_draft",14.956996530431157
2019-07-01 19:55:00,2019-07-01 19:55:00,0.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp",14.956996530431157
2019-04-19 03:50:00,2019-04-19 03:50:00,0.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp",14.73224568269169
2018-06-24 22:15:00,2018-06-24 23:00:00,45.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_cone_draft, Cyclone_Outlet_Gas_draft",13.766320511533266
2017-05-30 20:35:00,2017-05-30 20:35:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_Outlet_Gas_draft",12.819087549305944
2017-03-23 06:40:00,2017-03-23 06:40:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_Outlet_Gas_draft",12.05077529214089
2018-08-23 14:35:00,2018-08-23 15:45:00,70.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",11.540113017261726
2018-05-24 01:05:00,2018-05-24 01:30:00,25.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",11.215724405723062
2019-09-17 05:30:00,2019-09-17 08:15:00,165.0,2,Low Load / Startup,"Cyclone_cone_draft, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",10.812207922562568
2018-02-17 10:20:00,2018-02-17 10:20:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",10.675554410676177
2018-03-20 04:50:00,2018-03-20 04:50:00,0.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp",10.301008991745467
2019-09-17 01:00:00,2019-09-17 04:25:00,205.0,2,Low Load / Startup,"Cyclone_cone_draft, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",10.265001494839824
2018-06-07 05:10:00,2018-06-07 05:10:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft",10.087998739957511
2017-04-07 00:50:00,2017-04-07 00:50:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_Outlet_Gas_draft",10.010586925633575
2018-05-24 02:55:00,2018-05-24 02:55:00,0.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft",9.752553313838852
2018-05-20 13:45:00,2018-05-20 19:55:00,370.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft, Cyclone_cone_draft",9.603395964625816
2020-03-07 16:00:00,2020-03-07 19:10:00,190.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",9.340624750756774
2017-10-28 15:00:00,2017-10-28 15:00:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_Gas_Outlet_Temp",9.151159473970116
2017-09-14 02:50:00,2017-09-14 02:50:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",9.139704014489304
2018-08-23 12:30:00,2018-08-23 12:55:00,25.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",9.085281143842433
2017-10-21 19:00:00,2017-10-21 19:00:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_cone_draft",9.082262959221815
2018-05-04 17:10:00,2018-05-04 17:10:00,0.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp",9.0642586963284
2018-05-09 13:45:00,2018-05-09 13:45:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft, Cyclone_Gas_Outlet_Temp",9.033262769793893
2018-03-19 06:00:00,2018-03-19 07:55:00,115.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft",8.923529809761787
2017-11-19 18:20:00,2017-11-19 18:20:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_Gas_Outlet_Temp",8.90669445337426
2018-05-21 15:10:00,2018-05-21 15:30:00,20.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",8.814064121939232
2018-10-23 15:20:00,2018-10-23 15:20:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",8.742194347935898
2018-09-17 15:20:00,2018-09-17 15:20:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",8.672136655972734
2018-05-20 12:30:00,2018-05-20 12:40:00,10.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft, Cyclone_cone_draft",8.527015160036306
2019-12-11 09:20:00,2019-12-11 09:20:00,0.0,3,Degraded / Unstable,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp",8.450840034362479
2018-08-01 00:00:00,2018-08-01 00:00:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft, Cyclone_Material_Temp",8.444776668264208
2019-12-11 22:25:00,2019-12-11 22:30:00,5.0,3,Degraded / Unstable,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp",8.43961048402993
2019-12-07 12:55:00,2019-12-07 12:55:00,0.0,3,Degraded / Unstable,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp",8.403205848765813
2019-09-16 19:30:00,2019-09-16 23:00:00,210.0,2,Low Load / Startup,"Cyclone_cone_draft, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",8.261519446536514
2019-08-14 10:15:00,2019-08-14 10:20:00,5.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",8.214245774246658
2018-03-19 09:10:00,2018-03-19 09:10:00,0.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft",8.173939746136902
2018-05-21 16:05:00,2018-05-21 16:25:00,20.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft, Cyclone_cone_draft",8.090316621792304
2018-05-21 18:25:00,2018-05-21 18:25:00,0.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft",8.022577219390259
2020-03-08 03:20:00,2020-03-08 03:55:00,35.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",7.817894602397208
2019-03-17 20:05:00,2019-03-17 20:05:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft, Cyclone_Outlet_Gas_draft",7.7331313482234
2017-07-31 15:20:00,2017-07-31 15:25:00,5.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",7.641204818713729
2018-03-19 10:50:00,2018-03-19 13:35:00,165.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft",7.579584321882583
2020-02-23 08:50:00,2020-02-23 09:05:00,15.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",7.538343870430798
2018-02-03 08:35:00,2018-02-03 08:35:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_Gas_Outlet_Temp",7.479064284573114
2018-05-05 11:30:00,2018-05-05 11:35:00,5.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp",7.453358608860876
2018-11-04 00:50:00,2018-11-04 00:55:00,5.0,0,Normal Operation,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Gas_Temp",7.451473642516675
2018-05-17 00:10:00,2018-05-17 02:45:00,155.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp",7.366843926523279
2018-03-11 13:05:00,2018-03-11 13:05:00,0.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_cone_draft",7.2811935999707265
2018-09-15 07:00:00,2018-09-15 07:00:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_Gas_Outlet_Temp",7.2700523858984845
2018-07-15 21:15:00,2018-07-15 22:05:00,50.0,3,Degraded / Unstable,"Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft, Cyclone_Outlet_Gas_draft",7.26110011528482
2018-02-24 09:25:00,2018-02-24 09:30:00,5.0,3,Degraded / Unstable,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_Inlet_Draft",7.261005504157798
2019-04-07 20:10:00,2019-04-07 20:50:00,40.0,3,Degraded / Unstable,"Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",7.261005504157798
2019-03-28 21:15:00,2019-03-28 21:15:00,0.0,3,Degraded / Unstable,"Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",7.261005504157798
2020-05-02 00:10:00,2020-05-02 00:10:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",7.258983985489296
2020-03-07 19:45:00,2020-03-07 20:25:00,40.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",7.228693942486667
2018-05-17 05:05:00,2018-05-17 07:25:00,140.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft",7.222387144578647
2018-05-16 22:40:00,2018-05-16 23:05:00,25.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",7.191900087865389
2019-04-30 21:50:00,2019-04-30 21:50:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft",7.172513499850327
2017-10-31 03:05:00,2017-10-31 03:05:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_Inlet_Draft",7.152773487197724
2017-12-08 20:55:00,2017-12-08 21:15:00,20.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",7.113991657260567
2018-05-18 05:55:00,2018-05-18 08:05:00,130.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_cone_draft, Cyclone_Inlet_Draft",7.07894917627393
2018-08-03 00:05:00,2018-08-03 00:05:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_Material_Temp",7.050589892290135
2017-09-19 01:40:00,2017-09-19 02:10:00,30.0,0,Normal Operation,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft, Cyclone_cone_draft",7.001601044555106
2018-05-20 07:35:00,2018-05-20 07:55:00,20.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_cone_draft, Cyclone_Inlet_Draft",6.989823847596295
2017-03-16 18:20:00,2017-03-16 18:25:00,5.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_Inlet_Draft",6.975693961931725
2018-05-05 16:05:00,2018-05-05 16:10:00,5.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft",6.9694760730816565
2018-05-16 18:20:00,2018-05-16 20:40:00,140.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft",6.946684649037396
2018-11-04 18:35:00,2018-11-04 18:40:00,5.0,2,Low Load / Startup,"Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft, Cyclone_Inlet_Gas_Temp",6.910117835738392
2018-12-07 12:40:00,2018-12-07 12:40:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_Inlet_Draft",6.893830968284159
2019-12-24 04:55:00,2019-12-24 04:55:00,0.0,2,Low Load / Startup,"Cyclone_cone_draft, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",6.884933110057377
2017-10-21 09:40:00,2017-10-21 09:45:00,5.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_Outlet_Gas_draft",6.83422387125473
2018-09-12 12:25:00,2018-09-12 12:25:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_cone_draft",6.814483858602126
2019-12-24 23:15:00,2019-12-24 23:15:00,0.0,0,Normal Operation,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft, Cyclone_cone_draft",6.80911072404543
2019-01-03 09:45:00,2019-01-03 09:45:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",6.7515495425959005
2017-10-11 22:40:00,2017-10-11 22:55:00,15.0,0,Normal Operation,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft, Cyclone_cone_draft",6.691168955225528
2017-03-30 21:45:00,2017-03-30 22:00:00,15.0,0,Normal Operation,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft, Cyclone_cone_draft",6.689741901794967
2018-10-31 15:50:00,2018-10-31 15:50:00,0.0,0,Normal Operation,"Cyclone_Inlet_Draft, Cyclone_cone_draft, Cyclone_Outlet_Gas_draft",6.689741901794967
2019-05-24 16:15:00,2019-05-24 16:15:00,0.0,0,Normal Operation,"Cyclone_Inlet_Draft, Cyclone_cone_draft, Cyclone_Gas_Outlet_Temp",6.689741901794967
2018-07-15 05:25:00,2018-07-15 05:25:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",6.686136559492177
2018-11-30 06:35:00,2018-11-30 06:35:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",6.656333010977463
2018-05-07 17:50:00,2018-05-07 18:25:00,35.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft",6.651074927998014
2018-02-02 19:55:00,2018-02-02 20:05:00,10.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_Material_Temp",6.640049236992193
2018-02-24 07:05:00,2018-02-24 07:05:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_Gas_Outlet_Temp",6.5942472468505375
2018-06-02 11:15:00,2018-06-02 11:15:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_Gas_Outlet_Temp",6.554380162473703
2020-03-08 06:10:00,2020-03-08 06:20:00,10.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",6.5215897128547375
2019-10-24 06:30:00,2019-10-24 06:55:00,25.0,2,Low Load / Startup,"Cyclone_Inlet_Draft, Cyclone_cone_draft, Cyclone_Outlet_Gas_draft",6.486790819337348
2017-01-25 01:00:00,2017-01-25 01:05:00,5.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Material_Temp",6.472904227897765
2017-04-07 02:35:00,2017-04-07 02:35:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",6.468065989502515
2018-05-31 09:40:00,2018-05-31 10:00:00,20.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_cone_draft",6.460582847451204
2017-05-19 15:05:00,2017-05-19 15:05:00,0.0,2,Low Load / Startup,"Cyclone_cone_draft, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",6.460226286475192
2018-05-04 15:55:00,2018-05-04 16:30:00,35.0,3,Degraded / Unstable,"Cyclone_Gas_Outlet_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",6.449838626035916
2018-05-17 08:05:00,2018-05-17 08:50:00,45.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp",6.433685949254893
2018-05-20 10:55:00,2018-05-20 11:10:00,15.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft",6.381778361207347
2019-08-03 03:00:00,2019-08-03 06:05:00,185.0,2,Low Load / Startup,"Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft, Cyclone_cone_draft",6.3767163948606225
2018-02-24 13:25:00,2018-02-24 13:25:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_Material_Temp",6.3685918080962605
2018-12-09 22:50:00,2018-12-09 22:50:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",6.366038707262706
2020-03-07 15:00:00,2020-03-07 15:15:00,15.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",6.357150030103423
2017-04-18 09:40:00,2017-04-18 09:45:00,5.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_Gas_Outlet_Temp",6.349432384051091
2018-06-21 19:10:00,2018-06-21 21:35:00,145.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft, Cyclone_Inlet_Gas_Temp",6.348408015107191
2018-05-03 21:05:00,2018-05-03 21:45:00,40.0,3,Degraded / Unstable,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_Outlet_Gas_draft",6.314894233941751
2018-05-17 18:40:00,2018-05-17 19:05:00,25.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Draft, Cyclone_cone_draft",6.295092689167947
2017-12-05 05:40:00,2017-12-05 05:40:00,0.0,2,Low Load / Startup,"Cyclone_Inlet_Draft, Cyclone_cone_draft, Cyclone_Outlet_Gas_draft",6.265874152502271
2018-05-05 10:45:00,2018-05-05 10:45:00,0.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp",6.262909984578468
2019-07-19 16:00:00,2019-07-19 16:05:00,5.0,0,Normal Operation,"Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft, Cyclone_cone_draft",6.248341684074504
2017-01-31 05:20:00,2017-01-31 05:20:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Gas_Outlet_Temp",6.247829377750926
2019-10-26 08:50:00,2019-10-26 08:55:00,5.0,0,Normal Operation,"Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft, Cyclone_cone_draft",6.247218172999334
2017-10-19 07:05:00,2017-10-19 07:05:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",6.224375087049902
2018-02-24 09:10:00,2018-02-24 09:10:00,0.0,0,Normal Operation,"Cyclone_cone_draft, Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp",6.224116723499138
2019-02-02 10:50:00,2019-02-02 11:00:00,10.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp, Cyclone_Inlet_Draft",6.175836390429666
2020-03-07 21:05:00,2020-03-07 23:40:00,155.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",6.149109488449245
2018-04-14 11:45:00,2018-04-14 11:50:00,5.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",6.1279973782166035
2018-05-21 13:00:00,2018-05-21 13:10:00,10.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft",6.123174757554477
2017-06-01 08:15:00,2017-06-01 08:15:00,0.0,0,Normal Operation,"Cyclone_cone_draft, Cyclone_Inlet_Draft, Cyclone_Outlet_Gas_draft",6.1075147862616594
2017-04-29 00:30:00,2017-04-29 00:30:00,0.0,0,Normal Operation,"Cyclone_cone_draft, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",6.100483513664424
2018-05-17 10:55:00,2018-05-17 12:55:00,120.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft",6.0833512560044
2017-12-25 12:05:00,2017-12-25 12:05:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_Material_Temp",6.058944550800519
2018-03-17 16:50:00,2018-03-17 17:05:00,15.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft",5.990395147328854
2017-10-11 23:25:00,2017-10-12 00:30:00,65.0,3,Degraded / Unstable,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp",5.980232013103718
2018-11-04 16:40:00,2018-11-04 17:10:00,30.0,2,Low Load / Startup,"Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft, Cyclone_cone_draft",5.969769773379748
2018-03-17 13:25:00,2018-03-17 13:25:00,0.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Material_Temp",5.965583320242129
2018-05-17 21:00:00,2018-05-17 21:00:00,0.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_cone_draft",5.964545168481178
2019-10-27 05:55:00,2019-10-27 05:55:00,0.0,0,Normal Operation,"Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft",5.945812274280724
2020-03-08 01:55:00,2020-03-08 02:40:00,45.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",5.940922939299896
2018-01-31 11:55:00,2018-01-31 11:55:00,0.0,0,Normal Operation,"Cyclone_Inlet_Gas_Temp, Cyclone_Gas_Outlet_Temp, Cyclone_Material_Temp",5.94089153395652
2018-11-04 19:15:00,2018-11-04 19:25:00,10.0,2,Low Load / Startup,"Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft, Cyclone_Gas_Outlet_Temp",5.933181323097397
2018-05-17 15:10:00,2018-05-17 17:55:00,165.0,0,Normal Operation,"Cyclone_Gas_Outlet_Temp, Cyclone_Inlet_Gas_Temp, Cyclone_Inlet_Draft",5.921962070795629
2020-03-08 01:10:00,2020-03-08 01:10:00,0.0,0,Normal Operation,"Cyclone_Material_Temp, Cyclone_Outlet_Gas_draft, Cyclone_Inlet_Draft",5.912587415754249
